username,follower_count,following_count,post_count,bio_length,has_profile_pic,has_external_url,avg_likes_per_post,avg_comments_per_post,follower_following_ratio,engagement_rate,is_private,is_fake
fake_user_256,61013,672,1,0,0,1,363.0,7.244495936783176,90.79315476190476,0.6068288658757693,0,1
real_user_424,56390,1583,1352,93,1,0,2297.191973135053,213.51074977460198,35.62223626026532,4.452390003386514,0,0
real_user_772,83862,508,1006,113,1,1,953.7439405505282,32.49135606215385,165.08267716535434,1.176021674432618,1,0
fake_user_58,186040,52,486,0,0,0,1728.266892448051,25.52417356216932,3577.6923076923076,0.9426956923297249,0,1
real_user_354,55359,1489,1749,209,1,0,512.5769196593878,38.25041470473054,37.17864338482203,0.9950095456278445,0,0
fake_user_250,62892,1724,330,0,0,0,99.0,2.6878016020414983,36.480278422273784,0.1616863855530775,0,1
fake_user_22,80953,1006,368,0,1,0,54.0,0.1059654450444364,80.47017892644135,0.06683626974299216,0,1
fake_user_500,82396,364,109,74,0,0,448.0,16.119185706648842,226.36263736263737,0.5632787825946027,0,1
fake_user_618,76564,49,238,16,1,0,272.657627037217,2.2600162072894108,1562.530612244898,0.3590690706396041,0,1
real_user_336,7634,1120,582,110,0,0,360.34224994723485,21.418904469185858,6.816071428571429,5.000801079596813,0,0
real_user_363,6875,1257,1546,15,1,1,127.44233662650744,16.489910022496517,5.469371519490851,2.0935599512582392,0,0
real_user_304,6270,1475,761,61,1,1,177.17641387818458,8.40685958287623,4.250847457627119,2.959860820750571,0,0
fake_user_190,52815,56,9,21,1,0,243.02315497956363,2.376976414238602,943.125,0.46464097584739605,0,1
fake_user_326,321496,13,100,33,0,1,1994.3915980162967,14.129696532731527,24730.46153846154,0.6247422345998171,0,1
fake_user_318,71396,957,8,44,1,0,383.0,13.551155296217642,74.60397074190178,0.555424891165076,0,1
real_user_68,563,609,1331,139,1,0,24.60616054168886,2.4565253199847703,0.9244663382594417,4.806871378627642,0,0
real_user_12,566,236,1703,191,1,0,7.826887999948707,0.8726903361160577,2.3983050847457625,1.5370279745697464,1,0
real_user_371,360,92,1799,134,1,0,19.480510599544793,1.581434656995488,3.9130434782608696,5.850540349038967,0,0
fake_user_758,12223,1246,1,98,1,0,321.0,8.545074685861387,9.809791332263242,2.69610631339165,0,1
real_user_633,682,1014,360,93,1,1,10.83893511920218,0.5050846777974838,0.6725838264299803,1.6633460112902732,1,0
fake_user_622,202479,82,36,10,1,0,1392.9365364940768,25.33097961469429,2469.256097560976,0.7004516597320073,0,1
real_user_382,172,185,1244,34,1,0,10.020453512903957,1.2604100137141583,0.9297297297297298,6.558641585243091,0,0
real_user_750,5737,1862,1712,128,1,0,115.90705078158848,16.043604739367197,3.0810955961331903,2.2999939954846726,0,0
real_user_539,73405,1185,795,115,1,0,143.69890079965833,15.714194828337108,61.9451476793249,0.2171692604427429,0,0
real_user_614,71808,1377,969,59,1,1,139.0191035265422,7.787659105607089,52.148148148148145,0.2044434640042186,1,0
real_user_426,24913,1232,1838,59,1,0,1204.9325958265242,122.80844275622015,20.22159090909091,5.329510852096273,0,0
real_user_457,7789,1525,299,151,1,0,314.19505107522014,13.828801515296403,5.107540983606557,4.211373123514142,0,0
fake_user_624,8588,1334,34,18,1,0,2072.0014028208916,507.7741479171436,6.437781109445277,30.039305434769858,0,1
real_user_379,240419,1932,1763,143,0,0,4013.8103062529303,596.4316574279452,124.44047619047619,1.9175863653375462,1,0
fake_user_683,252730,44,4,0,1,0,1035.4079956091257,4.852934371862552,5743.863636363636,0.41160959521267293,0,1
fake_user_516,467923,49,10,20,1,0,919.8187366579297,3.5371771841562394,9549.448979591836,0.19733073899810138,0,1
real_user_494,55565,562,571,274,1,0,2293.476627656421,46.16478989953765,98.87010676156584,4.210638743014413,0,0
fake_user_635,55365,1281,183,0,1,0,64.0,3.116263870744017,43.22014051522248,0.12122507698138539,0,1
fake_user_51,14126,1973,5,0,1,0,1064.4573713098346,356.8954088935826,7.159655347187025,10.06196219880658,0,1
fake_user_759,264648,80,0,34,1,1,2612.1731467426926,35.29200313431945,3308.1,1.000372249129792,0,1
real_user_577,3452,1206,726,94,1,0,37.80700118027055,1.970738624485688,2.8623548922056385,1.1523099595815827,1,0
fake_user_208,66565,379,11,95,1,0,126.0,3.844900995432486,175.63324538258576,0.19506482535181022,0,1
fake_user_611,60243,1057,287,0,1,0,146.0,2.476977891393715,56.994323557237465,0.24646345283500776,0,1
real_user_666,5086,704,277,31,1,1,263.1322714213938,27.88186671521929,7.224431818181818,5.721866656244851,1,0
real_user_141,4175,209,713,50,1,0,63.99928281179478,4.886766703367302,19.976076555023923,1.6499652578481936,0,0
real_user_265,94821,1395,676,95,1,1,563.866163222729,33.72881340028772,67.97204301075269,0.630234838931267,0,0
fake_user_533,25847,1025,411,0,1,0,375.0,4.7486794976859095,25.216585365853657,1.4692176248604707,0,1
real_user_245,8637,211,1297,34,1,0,176.2280976727792,22.308800395534856,40.93364928909953,2.2986789170813253,0,0
real_user_484,543,557,1605,42,1,0,1.0244943657033196,0.10605325804095611,0.9748653500897666,0.2082039822733473,0,0
fake_user_686,22485,581,36,33,1,1,90.0,2.1633696964129343,38.70051635111876,0.40988823525200324,1,1
fake_user_779,21371,97,9,0,1,0,110.29918332583968,1.0660214757091642,220.31958762886597,0.521104322687515,0,1
real_user_503,883,920,1528,16,0,0,16.621367329795,2.048293077941106,0.9597826086956521,2.1143443270369313,1,0
fake_user_339,50422,641,46,12,0,0,314.0,5.551262344728755,78.66146645865835,0.6337536439346491,0,1
fake_user_145,396563,37,1,0,1,0,1023.2584519946012,11.274436872723433,10717.918918918918,0.2608747888399383,0,1
real_user_571,99516,163,123,46,1,0,1716.2131069496174,184.26928653127652,610.5276073619632,1.909725464730188,0,0
real_user_40,806,547,1754,7,1,1,21.64935328193777,3.016195055898006,1.4734917733089579,3.0602417292600217,0,0
fake_user_367,5909,731,43,0,0,0,357.9442457283182,72.00878599961574,8.08344733242134,7.276240171398442,0,1
real_user_761,7413,1585,95,5,1,1,363.9398816712869,38.81389696204927,4.676971608832807,5.433074040649348,0,0
fake_user_305,499385,31,27,0,1,0,3819.444811705512,8.240954784713512,16109.193548387097,0.7664799236040782,0,1
real_user_452,71846,997,1066,40,1,0,4231.098961746424,526.4769945482404,72.06218655967903,6.621907908992378,1,0
real_user_771,7909,1747,1060,35,0,1,158.83591542872458,16.08756477256893,4.527189467658844,2.2117016083107033,0,0
real_user_217,350,480,1257,100,1,0,1.0,0.07123594584490356,0.7291666666666666,0.30606741309854385,0,0
fake_user_436,18361,505,21,80,1,1,90.0,0.3791410989758449,36.35841584158416,0.49223430694938103,0,1
real_user_661,55288,683,1647,36,1,0,1198.0897768061982,121.82264723049228,80.94875549048317,2.387339791702884,1,0
fake_user_388,426506,11,8,0,1,1,2478.477290542761,9.463267337816294,38773.27272727273,0.5833307287307979,0,1
real_user_523,6547,1893,1197,23,1,1,370.6816166200336,52.929104349062925,3.458531431590069,6.470302748878823,0,0
real_user_133,786,1217,1611,10,1,0,3.1894860150374345,0.3382529699808627,0.6458504519309778,0.44882175381912176,1,0
real_user_388,4678,1280,623,76,1,0,356.1808068685979,10.449685852543524,3.6546875,7.837334175312985,1,0
fake_user_650,3476,1421,8,4,1,0,253.16415247647473,51.72106797267922,2.446164672765658,8.77115133628176,0,1
real_user_768,6837,1897,1972,133,1,0,7.56421736197561,0.8079573626733546,3.6041117554032684,0.12245392313366922,0,0
fake_user_518,43837,66,9,94,1,1,324.1384115074974,0.9439358403149255,664.1969696969697,0.7415706990620077,0,1
fake_user_166,294992,39,97,10,0,0,1849.213829556419,19.962037257221304,7563.897435897436,0.6336361212553696,0,1
fake_user_582,48708,1462,260,43,0,0,334.0,7.422445000038186,33.316005471956224,0.7009576352961283,0,1
real_user_415,439,528,1643,71,1,0,10.041839199764022,0.29537590454941604,0.8314393939393939,2.354718702577093,0,0
fake_user_569,59357,1106,93,17,1,0,124.0,1.7367793530760403,53.668173598553345,0.21183142570055097,0,1
fake_user_530,9301,2162,47,57,1,0,644.0894885809325,216.95905486188093,4.3020351526364475,9.257591048734689,0,1
fake_user_319,255531,61,22,33,1,0,2063.3340373124606,5.450669901234107,4189.0327868852455,0.8096022428643471,0,1
real_user_177,725,565,1752,14,1,0,33.03652577779566,2.556993147755439,1.2831858407079646,4.909450886282911,0,0
real_user_552,4527,1367,320,39,1,0,43.89619567168865,1.5802877947060052,3.3116313094367227,1.0045611545481479,0,0
real_user_84,7647,1324,1781,93,1,1,11.404211223394904,1.3456596415705901,5.775679758308157,0.16673036308311096,0,0
real_user_509,854,576,1135,7,1,0,24.79632788007201,2.089826048736543,1.4826388888888888,3.1482615841696195,1,0
fake_user_402,3056,1814,427,33,1,0,837.363644943275,216.42456479132494,1.6846747519294376,34.48259848607984,0,1
real_user_604,776,895,797,75,1,0,23.534975893325434,1.9056926149269355,0.8670391061452514,3.2784366634345834,0,0
real_user_258,978,1148,947,60,1,0,7.073452424990709,0.7745283220228423,0.8519163763066202,0.8024520191220399,0,0
fake_user_374,3274,1445,19,17,0,0,674.0055477033897,86.63148113448901,2.2657439446366783,23.232652072018286,0,1
fake_user_616,55487,1870,49,0,0,0,98.0,0.2862402335265207,29.672192513368984,0.1771338155487349,0,1
real_user_565,125,427,590,98,1,0,4.049390984717527,0.1984522332340044,0.2927400468384075,3.398274574361225,0,0
real_user_263,9977,928,1550,96,1,0,40.74336994515505,2.680432987300408,10.751077586206897,0.4352390792067301,1,0
real_user_152,4766,1935,870,103,1,1,3.6987652726190867,0.34260914509886226,2.4630490956072353,0.08479593826516889,1,0
real_user_99,981,1105,981,102,1,1,23.001225988593234,1.5895141265293153,0.8877828054298642,2.506701336913614,0,0
real_user_556,3856,667,1232,45,1,0,86.48284854997414,6.157863781050333,5.7811094452773615,2.4025080998709667,0,0
fake_user_380,7636,1021,8,65,1,0,1993.7962392819968,260.3173564875455,7.47894221351616,29.519559923645133,0,1
real_user_712,64676,876,651,161,1,1,1084.185288211277,155.21923536915446,73.8310502283105,1.9163283498986199,0,0
fake_user_327,84512,310,27,1,0,0,204.0,8.998821778435413,272.6193548387097,0.25203381978705436,0,1
fake_user_310,281574,50,425,6,1,0,395.54024215686474,7.54969539823302,5631.48,0.14315595103066966,0,1
real_user_156,247,178,359,174,1,0,9.377180406905218,1.1795724601178508,1.3876404494382022,4.2739890149890964,0,0
fake_user_789,225606,81,5,0,1,0,553.2767385753671,5.610171823360434,2785.259259259259,0.24772697109063038,0,1
fake_user_606,106298,35,12,13,1,0,1018.1002939021316,13.208997961133331,3037.0857142857144,0.9702057346923412,0,1
fake_user_435,51879,685,230,14,0,0,187.0,0.7652431216614874,75.73576642335766,0.36192918738152524,1,1
real_user_147,87006,195,1168,84,1,1,2617.583867087591,137.8189546899741,446.18461538461537,3.16691127253013,0,0
real_user_717,68190,403,1894,26,0,0,1617.5834643893484,34.925560837191135,169.2059553349876,2.4233890969739544,0,0
real_user_202,65914,1607,879,148,1,1,2893.423401789143,318.5856576578065,41.01680149346608,4.873030098987999,0,0
fake_user_410,13126,956,20,15,0,0,3033.4138153481113,1035.9969104461038,13.730125523012552,31.00267199294694,0,1
real_user_180,527,327,1011,140,1,1,25.315860629590087,1.4801831559972223,1.6116207951070336,5.084638289485258,1,0
fake_user_712,361761,80,17,2,0,0,3358.765858019444,40.56234527665187,4522.0125,0.939661324271023,0,1
real_user_65,388,686,106,67,1,0,8.523438124286322,0.20269762228974708,0.565597667638484,2.249004058395894,0,0
real_user_737,2096,1214,1797,61,1,0,15.569236224304705,2.089100421479019,1.7265238879736409,0.8424778934057121,0,0
fake_user_724,14717,1061,16,21,0,0,2440.253314844891,818.1162599705784,13.870876531573987,22.14017513634212,0,1
fake_user_243,6715,1372,21,0,0,0,88.0,2.895095677416331,4.894314868804665,1.3536127427761182,1,1
real_user_229,67632,1241,546,145,1,1,380.8923986477224,46.39462736637286,54.49798549556809,0.6317823308701431,1,0
real_user_315,53481,718,1099,70,1,0,1202.6971352651638,97.59266579162923,74.48607242339833,2.431311682759846,1,0
real_user_102,28909,1246,1590,99,1,1,827.3633328906523,66.61083951816171,23.201444622792938,3.0923732139085196,1,0
real_user_529,319,517,1946,221,1,1,1.646667462406064,0.16058573519390404,0.6170212765957447,0.5665370525391749,0,0
fake_user_458,168817,15,29,37,0,0,829.1247805850938,2.5708274901810753,11254.466666666667,0.4926610519528691,0,1
fake_user_359,16946,381,9,96,1,0,262.0,2.9987243059390747,44.47769028871391,1.5637833371057421,0,1
real_user_356,24817,1630,1214,213,0,1,968.3562510190042,107.11045615059527,15.225153374233129,4.333588697947373,1,0
fake_user_349,442359,49,436,1,1,0,3053.5288628802446,42.198989327235424,9027.734693877552,0.6998225089141353,0,1
real_user_95,588,930,1750,270,1,0,1.0,0.08949731188382404,0.632258064516129,0.18528865848364354,1,0
real_user_437,54132,524,1017,123,1,1,887.851688614475,44.13720139985447,103.30534351145039,1.7216967597988797,0,0
real_user_355,580,843,338,63,1,1,1.0,0.04313664136117117,0.6880189798339265,0.1798511450622709,0,0
real_user_747,976,1002,16,91,1,1,40.97104462559232,2.2633528633370625,0.9740518962075848,4.42975384107883,1,0
real_user_541,37890,1085,1982,116,1,0,66.72307269786941,4.963505006459137,34.92165898617512,0.18919656295679216,0,0
fake_user_38,16708,319,25,11,1,0,448.0,6.180520416602533,52.376175548589345,2.7183416352442094,0,1
fake_user_615,13177,1101,5,0,1,1,872.0878455552671,346.10745159986936,11.96821071752952,9.244860720612706,0,1
fake_user_443,430500,90,473,0,1,0,4293.201189503179,57.953692003834504,4783.333333333333,1.0107212268308974,0,1
fake_user_334,379539,61,3,34,1,0,2674.0496098196063,36.5567962136979,6221.950819672131,0.7141838931001305,0,1
real_user_197,93988,986,816,250,0,0,662.9002335208124,26.289390169054624,95.32251521298174,0.7332740601883933,0,0
fake_user_21,99309,20,47,3,1,0,516.429447928383,2.3886680399224254,4965.45,0.5224280940985262,0,1
fake_user_68,26332,1229,464,0,1,0,342.0,16.98041016605466,21.425549227013832,1.3632857745938578,0,1
fake_user_663,58851,1102,44,0,0,0,474.0,13.493262416571252,53.4038112522686,0.828351705861534,0,1
real_user_298,932,1104,1368,121,1,1,21.442630445261464,1.063800460190746,0.8442028985507246,2.41485310144337,1,0
real_user_533,6018,789,555,141,1,0,147.83575427442653,6.2192634686999515,7.6273764258555135,2.5599039173002076,0,0
fake_user_168,334061,94,41,0,0,0,1791.8454292102156,21.17990305728287,3553.840425531915,0.5427228357298512,0,1
fake_user_484,64118,4,26,56,1,0,630.0743018591196,12.247446918055628,16029.5,1.001780699300002,0,1
fake_user_325,2260,781,11,0,0,0,598.3363966982082,118.80831973741259,2.893725992317542,31.732067098921274,0,1
fake_user_134,37194,564,260,22,0,0,459.0,21.822921337172165,65.94680851063829,1.2927432417518208,0,1
real_user_286,9071,1953,99,48,1,0,401.4938615493032,38.694044154905455,4.644649257552484,4.852694363402145,1,0
real_user_207,8171,503,1203,36,1,0,47.03675300954342,3.180473257441492,16.244532803180913,0.6145787084443142,0,0
fake_user_28,33936,1170,32,50,0,0,122.0,4.940188472985896,29.005128205128205,0.3740576039397274,0,1
real_user_279,402,196,272,87,1,1,9.279664351307463,0.8724797770561423,2.0510204081632653,2.5254089871551257,1,0
fake_user_121,96521,1044,3,39,0,1,380.0,14.869537163812863,92.45306513409962,0.40910220279919696,0,1
real_user_612,9562,1682,1955,89,1,0,243.77360476388586,5.750367230624524,5.684898929845422,2.6095374607248525,0,0
real_user_273,1835,1467,1972,287,1,0,64.98124108916161,4.565440663735055,1.250852079072938,3.7900099047900095,0,0
real_user_100,1101,84,361,8,1,1,2.0179285775224494,0.10625958284125217,13.107142857142858,0.19293262128643973,0,0
fake_user_52,79319,720,437,67,0,0,411.0,4.527953562640208,110.16527777777777,0.5238693800509843,0,1
real_user_591,6378,190,1845,96,1,1,110.43264752680034,3.5276551067108204,33.56842105263158,1.7867717565617929,0,0
real_user_564,9514,1866,42,85,1,1,60.63003474826361,7.533200769225177,5.098606645230439,0.7164519184095941,1,0
fake_user_384,11557,990,337,0,1,1,1734.57706682483,448.4558745736092,11.673737373737374,18.889270064882226,0,1
real_user_492,988,78,1221,96,1,1,31.550694232764272,2.1605925692878762,12.666666666666666,3.412073562960744,0,0
fake_user_528,12999,1673,352,72,1,0,3486.2357689297933,1273.4581771351786,7.7698744769874475,36.615846957958084,1,1
real_user_562,28852,1389,1342,21,1,0,470.45280191024796,65.11210362553908,20.77177825773938,1.8562488060993592,1,0
real_user_463,5335,1881,1625,147,1,0,179.06701666771136,16.11334828971325,2.8362573099415203,3.658488565275063,0,0
real_user_559,8084,1985,341,87,1,0,198.23044182956525,21.71817918681249,4.072544080604534,2.7207894732357465,0,0
real_user_527,970,360,89,23,0,0,56.089674207093715,6.775787501625742,2.6944444444444446,6.480975433888604,1,0
real_user_667,181,212,599,53,1,1,1.0,0.10429045057185603,0.8537735849056604,0.6101052213104177,0,0
fake_user_433,13523,1304,351,4,0,0,836.8328232755982,104.25230839260001,10.370398773006135,6.959144654797001,0,1
real_user_417,348,224,1165,40,1,0,8.515275543078175,0.4582057112372111,1.5535714285714286,2.5785865673320076,1,0
fake_user_796,10379,665,12,26,1,0,979.7150164288059,114.92077535181349,15.607518796992482,10.54664025224607,0,1
fake_user_656,35634,1521,347,65,0,0,91.0,3.156427873811472,23.42800788954635,0.2642319915637073,0,1
fake_user_466,11616,345,6,0,1,0,241.0,1.5369312754521938,33.6695652173913,2.0879556755806834,0,1
fake_user_559,5931,2442,4,0,1,1,996.7165297663715,357.88863462571874,2.4287469287469285,22.839405907807965,0,1
fake_user_449,11184,2163,32,81,0,0,947.2442666905097,122.99748270168767,5.170596393897365,9.569400477398045,1,1
real_user_176,3912,1886,1215,75,0,0,127.51526208207319,13.338217106403647,2.0742311770943798,3.6005490590101448,0,0
fake_user_551,449668,62,290,10,1,0,2393.648708434644,42.712355401782354,7252.709677419355,0.5418133075594497,0,1
fake_user_536,357737,62,301,98,1,0,435.2831173731664,2.2838104568530215,5769.951612903225,0.12231525613230375,0,1
real_user_456,77435,88,68,33,1,0,2388.4080328450227,213.87251193523807,879.9431818181819,3.3605999157748574,0,0
real_user_581,234,547,1128,116,1,1,3.0568605944942626,0.08386256571209878,0.42778793418647165,1.3421893847035733,1,0
fake_user_45,8635,2499,239,0,0,0,2314.793863337757,729.822185688925,3.4553821528611444,35.2590162018145,0,1
real_user_338,69758,469,462,138,1,0,4161.9285506995875,496.88116139238593,148.73773987206823,6.678531081871577,1,0
real_user_2,5894,1024,36,10,1,0,35.722628155814824,2.8796861042836377,5.755859375,0.6549425561604761,0,0
real_user_711,60118,909,894,18,1,0,1125.664294582669,79.49934645335975,66.13641364136414,2.00466356338539,0,0
real_user_474,401,873,343,34,0,0,18.64192724520987,2.381258491514842,0.45933562428407787,5.242689709906412,0,0
fake_user_745,314769,40,18,32,1,0,837.5156435310296,8.983778966899472,7869.225,0.2689271886678577,0,1
fake_user_447,23263,393,472,0,0,0,378.0,9.563052003297274,59.19338422391858,1.6660063276589316,0,1
fake_user_175,140590,89,300,0,1,0,277.30090839703144,4.324781993407304,1579.6629213483145,0.20031701429009088,0,1
fake_user_727,20877,1514,175,0,1,1,499.0,21.147487344421585,13.789299867899604,2.4914857850477636,0,1
fake_user_644,39794,263,6,29,1,0,373.0,5.338406407232449,151.3079847908745,0.9507423390642622,0,1
fake_user_61,60743,1489,15,29,1,0,317.0,1.5687759638336918,40.79449294828744,0.5244534777074455,0,1
fake_user_439,41280,47,112,24,0,1,141.60597939247717,2.824895746330472,878.2978723404256,0.3498809959757937,0,1
fake_user_585,10510,1864,20,0,0,0,118.0,2.175306648066531,5.638412017167382,1.1434377416561992,0,1
fake_user_257,68535,247,37,0,0,0,335.0,4.5320019152938436,277.46963562753035,0.4954140248271596,0,1
fake_user_248,28933,861,6,63,0,1,308.0,10.708005008764443,33.60394889663182,1.1015380534640875,0,1
fake_user_647,127097,66,305,0,1,0,946.311324311795,1.5969254809344446,1925.7121212121212,0.7458148105720274,0,1
real_user_106,67560,1308,1007,107,1,1,2197.3303530325843,112.3156781785142,51.65137614678899,3.418659016002218,0,0
fake_user_283,1224,2802,306,0,1,0,195.29731423241768,21.414483687775203,0.43683083511777304,17.70521224838177,0,1
fake_user_771,357093,80,25,0,1,1,470.8787234415135,8.645282023006054,4463.6625,0.13428546778136777,0,1
fake_user_487,366353,46,10,0,1,1,1683.5995685218272,23.576598390295274,7964.195652173913,0.46599213515710874,0,1
real_user_335,252,332,383,11,1,0,6.11827760043616,0.6240141139286457,0.7590361445783133,2.675512585065399,0,0
fake_user_238,70312,1291,405,24,1,0,109.0,0.6840274940395634,54.463206816421376,0.15599617063095852,1,1
fake_user_261,16312,1198,436,26,0,0,158.0,7.532509227771504,13.61602671118531,1.0147897819260145,1,1
fake_user_232,5466,1557,5,50,0,0,1103.0184160772553,348.00093648068537,3.510597302504817,26.546274287558376,0,1
real_user_748,46618,1898,678,76,1,1,1171.308157062139,60.49102832330487,24.561643835616437,2.6423252507302837,0,0
real_user_243,6973,1437,1179,47,1,1,397.1866380253936,39.972603996127944,4.852470424495476,6.269313667309932,0,0
real_user_664,48010,1780,1625,103,1,0,1934.4019394693412,256.92489347068727,26.971910112359552,4.564313336679918,0,0
fake_user_40,6051,2772,191,0,1,0,714.0573469732689,89.87406424508112,2.182900432900433,13.285926478571309,0,1
fake_user_736,6611,2688,19,62,0,0,1057.536182150444,275.94754221714373,2.4594494047619047,20.170681052300523,0,1
fake_user_186,98146,52,2,52,1,0,184.15740164533554,1.4000643343424635,1887.423076923077,0.18906268821926314,0,1
fake_user_765,119357,58,9,16,1,0,334.4033026388783,0.4503046729536959,2057.8793103448274,0.28054794214987977,0,1
real_user_142,285,339,669,7,1,1,8.514928072615975,1.1000346157396887,0.8407079646017699,3.373671118721286,0,0
fake_user_648,13894,2973,393,48,0,0,2201.2111410581606,392.32264161331494,4.67339387823747,18.666573936026165,0,1
real_user_583,963,857,1405,93,1,1,26.143953313703303,2.8919164382139377,1.1236872812135357,3.0151474301056322,0,0
real_user_58,842,942,518,9,1,0,1.1136836648071335,0.0763566528982417,0.8938428874734607,0.14133495459683793,1,0
fake_user_674,333132,0,60,0,1,0,1308.903598553211,7.894743331211143,333132.0,0.39527825062870636,0,1
fake_user_303,54892,1203,313,0,1,1,130.0,4.770477371779688,45.629260182876145,0.24551934229355768,0,1
fake_user_290,131069,1,7,0,1,1,242.7344220610933,3.509326051585417,131069.0,0.18787337060073606,0,1
real_user_212,63483,904,497,164,1,1,51.077450820106826,3.529415706115,70.22455752212389,0.08601809386169813,0,0
real_user_128,7365,197,1368,133,1,1,285.4427279860053,15.831468123574796,37.38578680203046,4.090620449553022,0,0
fake_user_397,76055,65,9,6,0,0,711.3904165587109,3.1820134802897595,1170.076923076923,0.9395469463401495,1,1
real_user_654,223113,1429,1995,46,1,0,2921.3597400311596,326.40937469738253,156.13226032190343,1.4556610841719408,0,0
fake_user_412,14435,2473,44,0,1,0,1180.5323469396642,336.51104470455635,5.837040032349373,10.5094796788654,0,1
real_user_395,647,702,1105,108,1,0,8.78331694722264,0.487044567962374,0.9216524216524217,1.432822490755025,0,0
real_user_470,765113,1361,1750,81,1,0,3715.3641782805635,362.89204464477496,562.1697281410727,0.533026653961616,0,0
real_user_293,5042,1129,939,3,1,0,3.209525541105611,0.14208688449095874,4.465899025686448,0.06647386802055871,0,0
fake_user_512,89476,599,7,0,1,0,85.0,2.318955244031064,149.37562604340567,0.0975892476686833,0,1
real_user_175,7509,62,1900,109,0,0,111.80689028898524,14.625288720818157,121.11290322580645,1.683741896521553,1,0
real_user_260,768,1203,784,12,1,0,17.68734075657326,0.4687447473929898,0.6384039900249376,2.364073633328939,0,0
fake_user_794,491506,21,46,15,0,0,4389.601377210069,66.3117422870788,23405.04761904762,0.9065836672384768,0,1
fake_user_239,97194,1762,21,3,1,0,425.0,8.38429875010951,55.16118047673099,0.44589614456664967,0,1
real_user_644,611,60,547,79,1,1,14.649017914096515,1.4070300416483803,10.183333333333334,2.62783108931995,1,0
real_user_164,718,724,1033,124,1,1,17.638544924183353,1.3110696325933375,0.9917127071823204,2.6392220831165307,1,0
fake_user_680,7029,1586,2,0,0,0,418.0,12.291473272486636,4.431904161412358,6.121659884371698,0,1
fake_user_601,16105,2121,20,66,1,0,1257.7930378632695,189.34771601861286,7.593116454502593,8.985661309418704,0,1
fake_user_628,314042,63,7,53,0,0,2357.9182370069425,11.09495743650406,4984.793650793651,0.754361898868128,1,1
real_user_429,11722,69,943,36,1,0,226.8192126681794,6.8228006880761685,169.8840579710145,1.993192401947241,0,0
real_user_589,167,585,1132,31,1,1,2.509882561372484,0.07351764301262048,0.28547008547008546,1.5469462301707209,1,0
fake_user_483,19959,2923,473,8,1,1,5516.719524011363,1497.174653116408,6.828258638385221,35.14151098315432,0,1
real_user_518,514,385,1311,163,1,0,30.800939691092882,3.7679357313381074,1.335064935064935,6.725462144441827,1,0
fake_user_350,232452,17,40,10,1,1,675.0114550305071,11.915900085599391,13673.64705882353,0.295513635122996,0,1
real_user_17,758,902,277,275,1,1,30.548450976968212,0.7936341481564034,0.8403547671840355,4.134839726269738,1,0
fake_user_71,485350,46,34,0,0,0,789.685271151749,9.963859696499416,10551.08695652174,0.1647572124957759,0,1
fake_user_566,28167,855,303,92,1,0,309.0,3.5272837626620133,32.94385964912281,1.1095511902675543,0,1
real_user_422,808,738,1266,271,1,0,25.520330602280154,2.8982623082008754,1.094850948509485,3.5171525879308203,0,0
real_user_638,2337,1057,78,28,1,0,122.70654859407894,12.613572740229042,2.210974456007569,5.790334674125288,1,0
fake_user_417,115269,14,9,0,1,0,1105.5797791336308,19.12840630293063,8233.5,0.9757247702648254,0,1
fake_user_50,274695,44,423,9,1,0,1678.5579295798025,9.099426996907892,6243.068181818182,0.6143749819169297,0,1
fake_user_547,62761,1812,76,0,0,0,418.0,17.68986923336705,34.636313465783665,0.6942047915638169,0,1
fake_user_44,95982,1842,15,59,1,0,408.0,2.621120630232799,52.10749185667753,0.4278105484676635,1,1
real_user_140,516,1013,550,60,1,0,11.936966505648574,0.5558566449953108,0.5093780848963475,2.4210897578767216,0,0
real_user_266,655,625,901,84,1,0,10.19414646640443,0.929518426853839,1.048,1.6982694493524075,0,0
real_user_145,874,443,369,34,1,1,42.53984970166036,3.6100802371208327,1.9729119638826185,5.280312349974965,1,0
real_user_405,3430,73,1424,33,1,1,327.16909141470956,44.95446872364077,46.986301369863014,10.849083385957737,0,0
real_user_620,168,524,584,144,1,1,1.3738672991780918,0.048609945058902,0.32061068702290074,0.8467126453791629,1,0
real_user_599,53903,210,1577,102,1,0,2161.778844302397,163.9546791906227,256.68095238095236,4.314664347982523,0,0
real_user_183,163,647,973,248,1,1,1.0,0.0973720971450138,0.25193199381761977,0.6732344154263888,0,0
fake_user_459,78474,883,476,0,1,0,107.0,1.5064649775102659,88.87202718006795,0.1382705927791501,0,1
fake_user_726,15407,2406,9,0,0,0,1447.2483156363392,332.7429910150662,6.403574397339983,11.553133683724317,0,1
real_user_87,963,1013,925,17,1,0,6.55925153196751,0.7843148232246452,0.9506416584402764,0.7625717918164231,0,0
real_user_369,223,353,533,115,1,1,6.753161199790361,0.47770502997575137,0.6317280453257791,3.2425409102090184,0,0
real_user_368,99761,955,673,74,1,0,1436.0693021688044,198.9979808581009,104.46178010471205,1.6389844558764501,1,0
fake_user_612,20017,77,22,80,1,0,88.18385673814508,0.4446522359068565,259.961038961039,0.44276619360569486,0,1
real_user_689,8267,244,1122,92,1,0,87.8739181586743,11.539427240308608,33.881147540983605,1.2025323019110066,0,0
fake_user_241,382800,69,17,12,0,0,2515.3297091307886,27.912456989499837,5547.826086956522,0.6643788312748925,0,1
